"","index","Name","Position","Statistic","Value","percentile"
"18508",10846,"Sergio Canales","Attacking Midfield","Blocks_Blocks",0.7,25
"18509",10847,"Silas Katompa","Winger","Blocks_Blocks",0.67,24
"18510",10848,"Simone Verdi","Attacking Midfield","Blocks_Blocks",0.88,42
"18511",10849,"Sofiane Boufal","Winger","Blocks_Blocks",0.65,23
"18512",10850,"Solly March","Winger","Blocks_Blocks",1.15,65
"18513",10851,"Son Heung-min","Winger","Blocks_Blocks",0.75,30
"18514",10852,"Stephan El Shaarawy","Winger","Blocks_Blocks",0.78,33
"18515",10853,"Stéphane Diarra","Winger","Blocks_Blocks",1.1,61
"18516",10854,"Stephy Mavididi","Winger","Blocks_Blocks",1.42,81
"18517",10855,"Suso","Winger","Blocks_Blocks",0.82,36
"18518",10856,"Takefusa Kubo","Winger","Blocks_Blocks",0.77,32
"18519",10857,"Takuma Asano","Winger","Blocks_Blocks",0.92,45
"18520",10858,"Takumi Minamino","Winger","Blocks_Blocks",2.48,100
"18521",10859,"Tetê","Winger","Blocks_Blocks",1.05,56
"18522",10860,"Tete Morente","Winger","Blocks_Blocks",1.12,63
"18523",10861,"Theo Walcott","Winger","Blocks_Blocks",0.66,23
"18524",10862,"Thomas Lemar","Attacking Midfield","Blocks_Blocks",0.87,41
"18525",10863,"Thorgan Hazard","Winger","Blocks_Blocks",1.16,66
"18526",10864,"Tobias Mohr","Winger","Blocks_Blocks",1.48,86
"18527",10865,"Tommaso Baldanzi","Attacking Midfield","Blocks_Blocks",0.9,44
"18528",10866,"Toni Villa","Winger","Blocks_Blocks",0.81,35
"18529",10867,"Valerio Verre","Attacking Midfield","Blocks_Blocks",1.2,69
"18530",10868,"Viktor Kovalenko","Attacking Midfield","Blocks_Blocks",2.08,98
"18531",10869,"Vincenzo Grifo","Winger","Blocks_Blocks",0.47,10
"18532",10870,"Vinicius Júnior","Winger","Blocks_Blocks",0.8,34
"18533",10871,"Wesley Saïd","Winger","Blocks_Blocks",0.59,17
"18534",10872,"Wilfried Zaha","Winger","Blocks_Blocks",0.87,41
"18535",10873,"Willian","Winger","Blocks_Blocks",0.56,15
"18536",10874,"Wilson Odobert","Winger","Blocks_Blocks",0.64,21
"18537",10875,"Yannick Carrasco","Winger","Blocks_Blocks",0.98,50
"18538",10876,"Yeremi Pino","Winger","Blocks_Blocks",1.63,93
"18539",10877,"Yoane Wissa","Winger","Blocks_Blocks",0.65,23
"18540",10878,"Youcef Belaïli","Winger","Blocks_Blocks",0.83,38
"18541",10879,"Youssouf M'Changama","Attacking Midfield","Blocks_Blocks",0.43,8
"18542",10880,"Zakaria Aboukhlal","Winger","Blocks_Blocks",0.63,21
"18543",10881,"Abdallah Sima","Winger","Int",0.19,13
"18544",10882,"Abdelhamid Sabiri","Attacking Midfield","Int",0.17,10
"18545",10883,"Abdessamad Ezzalzouli","Winger","Int",0.24,19
"18546",10884,"Adam Hložek","Winger","Int",0.41,39
"18547",10885,"Adam Lallana","Attacking Midfield","Int",0.25,20
"18548",10886,"Adam Ounas","Winger","Int",0.6,58
"18549",10887,"Adama Traoré","Winger","Int",0.21,15
"18550",10888,"Ademola Lookman","Winger","Int",0.22,16
"18551",10889,"Adri Embarba","Winger","Int",0.65,62
"18552",10890,"Adrien Thomasson","Attacking Midfield","Int",0.46,44
"18553",10891,"Aimar Oroz","Attacking Midfield","Int",1.12,89
"18554",10892,"Ainsley Maitland-Niles","Winger","Int",1.55,97
"18555",10893,"Aitor Ruibal","Winger","Int",1.61,98
"18556",10894,"Alejandro Garnacho","Winger","Int",0.79,73
"18557",10895,"Aleksandr Golovin","Attacking Midfield","Int",1.32,95
"18558",10896,"Aleksei Miranchuk","Attacking Midfield","Int",0.05,3
"18559",10897,"Alex Baena","Winger","Int",0.3,26
"18560",10898,"Álex Berenguer","Winger","Int",0.41,39
"18561",10899,"Álex Collado","Attacking Midfield","Int",0.31,28
"18562",10900,"Álex Fernández","Attacking Midfield","Int",0.43,40
"18563",10901,"Alex Iwobi","Winger","Int",0.62,59
"18564",10902,"Alexis Claude-Maurice","Attacking Midfield","Int",0.17,10
"18565",10903,"Alexis Flips","Winger","Int",1.32,95
"18566",10904,"Alexis Mac Allister","Attacking Midfield","Int",0.88,78
"18567",10905,"Alexis Saelemaekers","Winger","Int",1.12,89
"18568",10906,"Alexis Sánchez","Winger","Int",0.17,10
"18569",10907,"Allan Saint-Maximin","Winger","Int",0.36,34
"18570",10908,"Álvaro García","Winger","Int",1.01,85
"18571",10909,"Amath","Winger","Int",0.36,34
"18572",10910,"Amine Adli","Winger","Int",0.42,39
"18573",10911,"Amine Harit","Attacking Midfield","Int",0.7,69
"18574",10912,"Ander Barrenetxea","Winger","Int",0.74,71
"18575",10913,"Andreas Pereira","Attacking Midfield","Int",0.18,12
"18576",10914,"Ángel Di María","Winger","Int",0.44,41
"18577",10915,"Angel Gomes","Attacking Midfield","Int",0.45,43
"18578",10916,"Angelo Fulgini","Attacking Midfield","Int",0.75,72
"18579",10917,"Ansgar Knauff","Winger","Int",1.03,86
"18580",10918,"Ansu Fati","Winger","Int",0.24,19
"18581",10919,"Ante Rebić","Winger","Int",0.11,5
"18582",10920,"Anthony Gordon","Winger","Int",0.33,30
"18583",10921,"Antonín Barák","Attacking Midfield","Int",0.19,13
"18584",10922,"Antonio Candreva","Winger","Int",0.62,59
"18585",10923,"Antony","Winger","Int",0.53,52
"18586",10924,"Arber Zeneli","Winger","Int",0.18,12
"18587",10925,"Arnaud Nordin","Winger","Int",0.51,50
"18588",10926,"Bernardo Silva","Attacking Midfield","Int",0.66,64
"18589",10927,"Bilal Brahimi","Winger","Int",0.42,39
"18590",10928,"Bobby Reid","Attacking Midfield","Int",0.78,72
"18591",10929,"Borja García","Attacking Midfield","Int",0.66,64
"18592",10930,"Bradley Barcola","Winger","Int",1.06,88
"18593",10931,"Brahim Díaz","Attacking Midfield","Int",0.32,29
"18594",10932,"Brais Méndez","Winger","Int",0.51,50
"18595",10933,"Brenden Aaronson","Attacking Midfield","Int",0.16,9
"18596",10934,"Bruno Fernandes","Attacking Midfield","Int",0.66,64
"18597",10935,"Bryan","Winger","Int",0.64,61
"18598",10936,"Bryan Mbeumo","Winger","Int",0.31,28
"18599",10937,"Bukayo Saka","Winger","Int",0.48,46
"18600",10938,"Caio Henrique Oliveira Silva","Winger","Int",0.65,62
"18601",10939,"Callum Hudson-Odoi","Winger","Int",0.3,26
"18602",10940,"Carles Pérez","Winger","Int",0.29,25
"18603",10941,"Cengiz Ünder","Winger","Int",0.82,75
"18604",10942,"Chidera Ejuke","Winger","Int",0.23,18
"18605",10943,"Chris Führich","Winger","Int",0.38,35
"18606",10944,"Christian Eriksen","Attacking Midfield","Int",0.57,54
"18607",10945,"Christian Pulisic","Winger","Int",0.46,44
"18608",10946,"Christoph Baumgartner","Attacking Midfield","Int",0.59,57
"18609",10947,"Christopher Antwi-Adjei","Winger","Int",0.18,12
"18610",10948,"Cody Gakpo","Winger","Int",0.29,25
"18611",10949,"Crysencio Summerville","Winger","Int",0.71,69
"18612",10950,"Cyrille Bayala","Winger","Int",1.11,89
"18613",10951,"Daichi Kamada","Attacking Midfield","Int",0.71,69
"18614",10952,"Dango Ouattara","Winger","Int",0.96,82
"18615",10953,"Dani Olmo","Attacking Midfield","Int",0.59,57
"18616",10954,"Dani Rodríguez","Attacking Midfield","Int",0.89,79
"18617",10955,"Daniel James","Winger","Int",0.18,12
"18618",10956,"Daniel Kyereh","Attacking Midfield","Int",0.32,29
"18619",10957,"Daniel Maldini","Attacking Midfield","Int",0.15,8
"18620",10958,"Daniel Podence","Winger","Int",0.33,30
"18621",10959,"Daniele Verde","Winger","Int",0.89,79
"18622",10960,"Darko Lazović","Winger","Int",0.6,58
"18623",10961,"David Pereira da Costa","Attacking Midfield","Int",0.72,70
"18624",10962,"David Silva","Attacking Midfield","Int",0.7,69
"18625",10963,"Dejan Kulusevski","Winger","Int",0.52,51
"18626",10964,"Demarai Gray","Winger","Int",0.43,40
"18627",10965,"Denzel Dumfries","Winger","Int",0.59,57
"18628",10966,"Désiré Doué","Attacking Midfield","Int",0.98,84
"18629",10967,"Dimitri Payet","Attacking Midfield","Int",0,2
"18630",10968,"Diogo Jota","Winger","Int",0.36,34
"18631",10969,"Dodi Lukebakio","Winger","Int",0.36,34
"18632",10970,"Domenico Berardi","Winger","Int",0.89,79
"18633",10971,"Dominick Drexler","Attacking Midfield","Int",0.32,29
"18634",10972,"Dominik Szoboszlai","Winger","Int",0.7,69
"18635",10973,"Dwight McNeil","Winger","Int",1.01,85
"18636",10974,"Eberechi Eze","Attacking Midfield","Int",0.4,37
"18637",10975,"Edon Zhegrova","Winger","Int",0.23,18
"18638",10976,"Elba Rashani","Winger","Int",1.02,86
"18639",10977,"Elif Elmas","Attacking Midfield","Int",0.82,75
"18640",10978,"Emi Buendía","Winger","Int",0.83,75
"18641",10979,"Emil Forsberg","Winger","Int",0.22,16
"18642",10980,"Emmanuel Gyasi","Winger","Int",0.33,30
"18643",10981,"Enzo Fernández","Attacking Midfield","Int",1.14,90
"18644",10982,"Enzo Le Fée","Attacking Midfield","Int",1.04,87
"18645",10983,"Érik Lamela","Winger","Int",0.26,21
"18646",10984,"Farid El Melali","Winger","Int",0.95,81
"18647",10985,"Federico Di Francesco","Winger","Int",0.33,30
"18648",10986,"Felipe Anderson","Winger","Int",0.72,70
"18649",10987,"Ferrán Torres","Winger","Int",0.16,9
"18650",10988,"Fidel","Winger","Int",0.27,22
"18651",10989,"Filip Đuričić","Attacking Midfield","Int",0.29,25
"18652",10990,"Florent Mollet","Attacking Midfield","Int",0.58,55
"18653",10991,"Florian Kainz","Winger","Int",1.18,93
"18654",10992,"Florian Wirtz","Attacking Midfield","Int",0.13,7
"18655",10993,"Franck Honorat","Winger","Int",0.72,70
"18656",10994,"Franco Cervi","Winger","Int",1.68,99
"18657",10995,"Fredrik Jensen","Attacking Midfield","Int",0.39,36
"18658",10996,"Gaëtan Perrin","Winger","Int",0.66,64
"18659",10997,"Gauthier Hein","Winger","Int",0.4,37
"18660",10998,"Genki Haraguchi","Attacking Midfield","Int",1.04,87
"18661",10999,"Gerrit Holtmann","Winger","Int",0.2,14
"18662",11000,"Gio Reyna","Attacking Midfield","Int",0.5,49
"18663",11001,"Gonçalo Guedes","Winger","Int",0.13,7
"18664",11002,"Gonzalo Plata","Winger","Int",0.39,36
"18665",11003,"Hakim Ziyech","Attacking Midfield","Int",0.59,57
"18666",11004,"Hamza Sakhi","Attacking Midfield","Int",1.36,96
"18667",11005,"Harry Wilson","Winger","Int",0.49,48
"18668",11006,"Harvey Barnes","Winger","Int",0.28,22
"18669",11007,"Harvey Elliott","Winger","Int",0.84,76
"18670",11008,"Henrikh Mkhitaryan","Attacking Midfield","Int",0.86,77
"18671",11009,"Hicham Boudaoui","Winger","Int",1.73,99
"18672",11010,"Hirving Lozano","Winger","Int",0.82,75
"18673",11011,"Iker Muniain","Winger","Int",0.19,13
"18674",11012,"Isaac Palazón Camacho","Winger","Int",0.48,46
"18675",11013,"Isco","Attacking Midfield","Int",1.13,90
"18676",11014,"Iván Alejo","Winger","Int",0.19,13
"18677",11015,"Iván Martín","Attacking Midfield","Int",0.29,25
"18678",11016,"Ivan Perišić","Winger","Int",0.88,78
"18679",11017,"Iván Sánchez","Winger","Int",0.59,57
"18680",11018,"Jack Grealish","Winger","Int",0.3,26
"18681",11019,"Jack Harrison","Winger","Int",0.66,64
"18682",11020,"Jacob Murphy","Winger","Int",0.45,43
"18683",11021,"Jadon Sancho","Winger","Int",0.45,43
"18684",11022,"Jaidon Anthony","Winger","Int",0.67,65
"18685",11023,"Jakub Kamiński","Winger","Int",0.23,18
"18686",11024,"Jamal Musiala","Attacking Midfield","Int",0.75,72
"18687",11025,"James Maddison","Attacking Midfield","Int",0.54,53
"18688",11026,"Jamie Bynoe-Gittens","Winger","Int",0.17,10
"18689",11027,"Jan Thielmann","Winger","Int",0.74,71
"18690",11028,"Jarrod Bowen","Winger","Int",1,85
"18691",11029,"Javi Puado","Winger","Int",0.46,44
"18692",11030,"Jean-Paul Boëtius","Attacking Midfield","Int",1.16,91
"18693",11031,"Jeffrey Schlupp","Winger","Int",0.87,77
"18694",11032,"Jérémie Bela","Winger","Int",1.17,92
"18695",11033,"Jeremie Boga","Winger","Int",0.13,7
"18696",11034,"Jeremy Doku","Winger","Int",0.5,49
"18697",11035,"Jesper Lindstrøm","Attacking Midfield","Int",0.41,39
"18698",11036,"Jesse Lingard","Attacking Midfield","Int",0.49,48
"18699",11037,"Jim Allevinah","Winger","Int",0.85,77
"18700",11038,"Jimmy Cabot","Winger","Int",0.7,69
"18701",11039,"João Victor","Winger","Int",1.96,100
"18702",11040,"Joelinton","Attacking Midfield","Int",1.52,97
"18703",11041,"Jonas Hofmann","Winger","Int",0.63,60
"18704",11042,"Jonathan Bamba","Winger","Int",0.7,69
"18705",11043,"Jonathan Ikone","Winger","Int",0.21,15
"18706",11044,"Jordi Osei-Tutu","Winger","Int",1.24,94
"18707",11045,"Josan","Winger","Int",0.38,35
"18708",11046,"Juan Carlos","Attacking Midfield","Int",0.1,5
"18709",11047,"Juanmi","Winger","Int",0.35,32
"18710",11048,"Julian Brandt","Attacking Midfield","Int",0.69,66
"18711",11049,"Junior Messias","Winger","Int",0.47,45
"18712",11050,"Justin Kluivert","Winger","Int",0.5,49
"18713",11051,"Kai Havertz","Attacking Midfield","Int",0.28,22
"18714",11052,"Karl Toko Ekambi","Winger","Int",0.6,58
"18715",11053,"Kevin Agudelo","Winger","Int",0.44,41
"18716",11054,"Kevin De Bruyne","Attacking Midfield","Int",0.29,25
"18717",11055,"Kevin Paredes","Winger","Int",1.2,93
"18718",11056,"Kevin Spadanuda","Winger","Int",0.98,84
"18719",11057,"Kevin Stöger","Attacking Midfield","Int",0.95,81
"18720",11058,"Kike Barja","Winger","Int",0.4,37
"18721",11059,"Kingsley Coman","Winger","Int",0.09,4
"18722",11060,"Kingsley Schindler","Winger","Int",1.18,93
"18723",11061,"Lars Stindl","Attacking Midfield","Int",0.68,66
"18724",11062,"Lazar Samardzic","Attacking Midfield","Int",0.64,61
"18725",11063,"Leandro Trossard","Winger","Int",0.62,59
"18726",11064,"Lee Jae-sung","Attacking Midfield","Int",0.7,69
"18727",11065,"Lee Kangin","Attacking Midfield","Int",0.29,25
"18728",11066,"Leon Bailey","Winger","Int",0.26,21
"18729",11067,"Leonardo Bittencourt","Attacking Midfield","Int",0.68,66
"18730",11068,"Leroy Sané","Winger","Int",0.16,9
"18731",11069,"Linton Maina","Winger","Int",0.25,20
"18732",11070,"Lionel Messi","Winger","Int",0.04,3
"18733",11071,"Lorenzo Pellegrini","Attacking Midfield","Int",0.98,84
"18734",11072,"Lovro Majer","Attacking Midfield","Int",1.38,96
"18735",11073,"Luca Zanimacchia","Winger","Int",1.09,88
"18736",11074,"Lucas Ocampos","Winger","Int",0.67,65
"18737",11075,"Lucas Vázquez","Winger","Int",0.73,71
"18738",11076,"Ludovic Blas","Attacking Midfield","Int",0.56,54
"18739",11077,"Luis Díaz","Winger","Int",0.29,25
"18740",11078,"Luis Sinisterra","Winger","Int",0.89,79
"18741",11079,"Luiz Henrique","Attacking Midfield","Int",0.77,72
"18742",11080,"Mama Samba Baldé","Winger","Int",0.25,20
"18743",11081,"Marco Asensio","Winger","Int",0.37,34
"18744",11082,"Marco Reus","Attacking Midfield","Int",0.37,34
"18745",11083,"Marco Richter","Winger","Int",1.24,94
"18746",11084,"Marcus Rashford","Winger","Int",0.23,18
"18747",11085,"Marcus Tavernier","Winger","Int",0.51,50
"18748",11086,"Mario Götze","Attacking Midfield","Int",0.53,52
"18749",11087,"Mario Pašalić","Attacking Midfield","Int",0.99,84
"18750",11088,"Marius Wolf","Winger","Int",1.24,94
"18751",11089,"Marko Pjaca","Winger","Int",0.2,14
"18752",11090,"Martin Ødegaard","Attacking Midfield","Int",0.14,7
"18753",11091,"Martin Terrier","Winger","Int",0.96,82
"18754",11092,"Martinelli","Winger","Int",0.32,29
"18755",11093,"Mason Mount","Attacking Midfield","Int",0.44,41
"18756",11094,"Mathias Autret","Attacking Midfield","Int",0.85,77
"18757",11095,"Mathias Pereira Lage","Winger","Int",1.15,91
"18758",11096,"Matteo Pessina","Attacking Midfield","Int",1.16,91
"18759",11097,"Matteo Politano","Winger","Int",0.56,54
"18760",11098,"Mattia Zaccagni","Attacking Midfield","Int",0.79,73
"18761",11099,"Mehdi Léris","Winger","Int",1.04,87
"18762",11100,"Michael Olise","Winger","Int",0.85,77
"18763",11101,"Miguel Almirón","Attacking Midfield","Int",0.31,28
"18764",11102,"Mikel Oyarzabal","Winger","Int",0,2
"18765",11103,"Mikkel Damsgaard","Winger","Int",1.18,93
"18766",11104,"Mitchell van Bergen","Winger","Int",0.64,61
"18767",11105,"Mohamed Elyounoussi","Winger","Int",1.02,86
"18768",11106,"Mohamed Salah","Winger","Int",0.17,10
"18769",11107,"Moi Gómez","Winger","Int",0.36,34
"18770",11108,"Morgan Gibbs-White","Attacking Midfield","Int",0.42,39
"18771",11109,"Moses Simon","Winger","Int",0.31,28
"18772",11110,"Moussa Diaby","Winger","Int",0.16,9
"18773",11111,"Moussa Djenepo","Winger","Int",1.57,98
"18774",11112,"Muhammed Saracevic Cham","Attacking Midfield","Int",0.33,30
"18775",11113,"Musa Barrow","Winger","Int",0.07,4
"18776",11114,"Nabil Fekir","Attacking Midfield","Int",0.09,4
"18777",11115,"Nedim Bajrami","Attacking Midfield","Int",0.67,65
"18778",11116,"Neeskens Kebano","Winger","Int",0.13,7
"18779",11117,"Nemanja Radonjić","Winger","Int",0.13,7
"18780",11118,"Neymar","Winger","Int",0.23,18
"18781",11119,"Nico Ribaudo","Winger","Int",0.29,25
"18782",11120,"Nico Williams","Winger","Int",0.25,20
"18783",11121,"Nicola Sansone","Winger","Int",0,2
"18784",11122,"Nicola Zalewski","Winger","Int",1.32,95
"18785",11123,"Nicolás González","Winger","Int",0.18,12
"18786",11124,"Nicolas Jackson","Winger","Int",0.21,15
"18787",11125,"Nicolas Pépé","Winger","Int",0.18,12
"18788",11126,"Nicolò Cambiaghi","Winger","Int",0.69,66
"18789",11127,"Nicolò Zaniolo","Attacking Midfield","Int",0.2,14
"18790",11128,"Nikola Vlašić","Attacking Midfield","Int",0.26,21
"18791",11129,"Omar Marmoush","Winger","Int",0.46,44
"18792",11130,"Ondrej Duda","Attacking Midfield","Int",1.13,90
"18793",11131,"Óscar Plano","Winger","Int",1.36,96
"18794",11132,"Óscar Rodríguez Arnaiz","Attacking Midfield","Int",1.04,87
"18795",11133,"Óscar Trejo","Attacking Midfield","Int",0.31,28
"18796",11134,"Ousmane Dembélé","Winger","Int",0,2
"18797",11135,"Pablo Fornals","Attacking Midfield","Int",0.9,80
"18798",11136,"Paolo Ghiglione","Winger","Int",0.59,57
"18799",11137,"Papu Gómez","Attacking Midfield","Int",0.54,53
"18800",11138,"Patrick Wimmer","Winger","Int",0.95,81
"18801",11139,"Pedro","Winger","Int",0.35,32
"18802",11140,"Pedro Neto","Winger","Int",0.36,34
"18803",11141,"Pere Milla","Winger","Int",0.44,41
"18804",11142,"Philipp Förster","Attacking Midfield","Int",0.34,31
"18805",11143,"Philippe Coutinho","Winger","Int",0.46,44
"18806",11144,"Pierrick Capelle","Winger","Int",0.98,84
"18807",11145,"Piotr Zieliński","Attacking Midfield","Int",0.7,69
"18808",11146,"Portu","Winger","Int",1.12,89
"18809",11147,"Przemysław Frankowski","Winger","Int",1.41,96
"18810",11148,"Rafael Leão","Winger","Int",0.55,53
"18811",11149,"Rafael Ratão","Winger","Int",1.16,91
"18812",11150,"Raheem Sterling","Winger","Int",0.06,3
"18813",11151,"Raphinha","Winger","Int",0.71,69
"18814",11152,"Rayan Cherki","Winger","Int",0.26,21
"18815",11153,"Remi Oudin","Winger","Int",1.94,99
"18816",11154,"Rémy Cabella","Attacking Midfield","Int",0.68,66
"18817",11155,"Renaud Ripart","Attacking Midfield","Int",0.48,46
"18818",11156,"Riad Nouri","Winger","Int",0.9,80
"18819",11157,"Riccardo Orsolini","Winger","Int",0.45,43
"18820",11158,"Riccardo Saponara","Attacking Midfield","Int",0.37,34
"18821",11159,"Riccardo Sottil","Winger","Int",0,2
"18822",11160,"Ritsu Doan","Winger","Int",0.49,48
"18823",11161,"Riyad Mahrez","Winger","Int",0.35,32
"18824",11162,"Robert Skov","Winger","Int",0.59,57
"18825",11163,"Roberto Pereyra","Attacking Midfield","Int",0.6,58
"18826",11164,"Roberto Soriano","Attacking Midfield","Int",0.41,39
"18827",11165,"Robin Gosens","Winger","Int",2.12,100
"18828",11166,"Rodrigo Riquelme","Winger","Int",0.49,48
"18829",11167,"Rodrigo Zalazar","Attacking Midfield","Int",0.45,43
"18830",11168,"Rodrygo","Winger","Int",0.3,26
"18831",11169,"Roland Sallai","Winger","Int",0.24,19
"18832",11170,"Romain Del Castillo","Winger","Int",0.65,62
"18833",11171,"Romain Faivre","Winger","Int",0,2
"18834",11172,"Romano Schmid","Attacking Midfield","Int",0.53,52
"18835",11173,"Rony Lopes","Winger","Int",0.27,22
"18836",11174,"Ruben Vargas","Winger","Int",0.51,50
"18837",11175,"Ruslan Malinovskyi","Attacking Midfield","Int",0.81,74
"18838",11176,"Ryan Christie","Attacking Midfield","Int",1.56,98
"18839",11177,"Ryan Sessegnon","Winger","Int",0.66,64
"18840",11178,"Sada Thioub","Winger","Int",0.31,28
"18841",11179,"Sadio Mané","Winger","Int",0,2
"18842",11180,"Saïd Benrahma","Winger","Int",0.48,46
"18843",11181,"Saîf-Eddine Khaoui","Attacking Midfield","Int",1.44,97
"18844",11182,"Samu Castillejo","Winger","Int",0.62,59
"18845",11183,"Samuel Chukwueze","Winger","Int",0.52,51
"18846",11184,"Samuel Edozie","Winger","Int",0.98,84
"18847",11185,"Serge Gnabry","Winger","Int",0.53,52
"18848",11186,"Sergio Canales","Attacking Midfield","Int",0.48,46
"18849",11187,"Silas Katompa","Winger","Int",0.39,36
"18850",11188,"Simone Verdi","Attacking Midfield","Int",0,2
"18851",11189,"Sofiane Boufal","Winger","Int",0.54,53
"18852",11190,"Solly March","Winger","Int",0.79,73
"18853",11191,"Son Heung-min","Winger","Int",0.39,36
"18854",11192,"Stephan El Shaarawy","Winger","Int",1.09,88
"18855",11193,"Stéphane Diarra","Winger","Int",1.86,99
"18856",11194,"Stephy Mavididi","Winger","Int",0.27,22
"18857",11195,"Suso","Winger","Int",0.23,18
"18858",11196,"Takefusa Kubo","Winger","Int",0.1,5
"18859",11197,"Takuma Asano","Winger","Int",0.57,54
"18860",11198,"Takumi Minamino","Winger","Int",0.89,79
"18861",11199,"Tetê","Winger","Int",0.35,32
"18862",11200,"Tete Morente","Winger","Int",0.98,84
"18863",11201,"Theo Walcott","Winger","Int",0.93,81
"18864",11202,"Thomas Lemar","Attacking Midfield","Int",0.49,48
"18865",11203,"Thorgan Hazard","Winger","Int",0.97,82
