"","Name","Position","index","Squad","Comp","Age","Url","Nation","Starts_Playing","MP_Playing","Min_Playing","Gls","Ast","G_minus_PK","npxG_Expected","xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Sh_Standard","SoT_Standard","G_per_Sh_Standard","G_per_SoT_Standard","npxG_per_Sh_Expected","Att_Total","Cmp_percent_Total","xA","Final_Third","PPA","CrsPA","SCA_SCA","GCA_GCA","TklW_Tackles","Blocks_Blocks","Int","Tkl+Int","Clr","Tkl_Challenges","Tkl_percent_Challenges","Touches_Touches","Att 3rd_Touches","Att_Take","Succ_Take","Succ_percent_Take","Carries_Carries","Final_Third_Carries","CPA_Carries","Fld","Crs","Won_percent_Aerial"
"2331","Aleix Garrido",NA,304,"Barcelona","La Liga",19,"https://fbref.com/en/players/5757adc3/Aleix-Garrido","ESP",0,1,7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,38.57,857.57,0,0,0,0,0,0,12.86,12.86,0,25.71,0,12.86,1285.71,90,38.57,12.86,0,0,51.43,0,0,0,12.86,NA
"2332","Gavi",NA,305,"Barcelona","La Liga",18,"https://fbref.com/en/players/19cae58d/Gavi","ESP",23,28,1963,0.05,0.14,0.05,0.11,0.14,1.6,4.91,5.87,0.96,0.23,0,0.01,0.01,42.04,3.86,0.15,3.39,1.7,0.14,2.89,0.23,1.15,1.24,0.78,2.61,0.87,0.87,1.93,53.37,20.82,2.52,1.15,2.09,34.62,2.2,0.32,2.52,1.51,2.61
"2333","Chadi Riad",NA,314,"Barcelona","La Liga",19,"https://fbref.com/en/players/b3b9b8b8/Chadi-Riad","MAR",0,1,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,45,4500,0,0,0,0,0,0,0,0,0,0,0,0,NA,45,0,0,0,NA,45,0,0,0,0,NA
"2334","Pablo Torre",NA,317,"Barcelona","La Liga",20,"https://fbref.com/en/players/04e531b6/Pablo-Torre","ESP",0,4,46,0,0,0,0,0,1.96,5.87,7.83,0,0,NA,NA,NA,58.7,143.41,0.2,3.91,1.96,0,1.96,0,1.96,0,1.96,5.87,1.96,3.91,130.5,70.43,31.3,0,0,NA,35.22,3.91,0,0,7.83,195.65
"2335","Arijon Ibrahimović",NA,327,"Bayern Munich","Bundesliga",17,"https://fbref.com/en/players/f5c4fd91/Arijon-Ibrahimovic","GER",0,1,14,0,0,0,3.21,0.64,0,0,12.86,12.86,12.86,0,0,1.67,51.43,562.5,0,0,0,0,6.43,0,6.43,0,0,6.43,0,0,NA,83.57,25.71,6.43,0,0,38.57,6.43,0,6.43,0,642.86
"2336","Juan Cruz",NA,351,"Betis","La Liga",22,"https://fbref.com/en/players/cc2dd8a5/Juan-Cruz","ESP",1,5,174,0.52,0,0.52,0.26,0.05,3.62,0.52,7.24,2.59,1.03,0.1,0.26,0.05,18.62,31.6,0.05,0,0,0,1.55,0,0,0.52,0,0.52,0,0.52,17.22,28.97,17.07,3.62,1.55,22.19,18.62,2.07,1.55,1.03,3.1,17.22
"2337","Felix Garreta",NA,355,"Betis","La Liga",18,"https://fbref.com/en/players/9a26fa06/Felix-Garreta","ESP",1,1,90,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,40,85,0,2,0,0,0,0,0,1,1,2,4,0,NA,47,0,0,0,NA,30,0,0,1,0,50
"2338","Moritz Broschinski",NA,378,"Bochum","Bundesliga",22,"https://fbref.com/en/players/bbd79358/Moritz-Broschinski","GER",0,7,120,0.75,0,0.75,0.3,0,4.5,0.75,9,2.25,1.5,0.25,0.38,0.11,22.5,50.03,0,0,0,0,1.5,0,0,0,0,0,3,0,0,41.25,20.25,0.75,0,0,28.5,0,3,0.75,2.25,34.12
"2339","Jacek Góralski",NA,382,"Bochum","Bundesliga",30,"https://fbref.com/en/players/83b9c48f/Jacek-Goralski","POL",2,4,146,0,0,0,0,0.06,0.62,1.85,0,0,0,NA,NA,NA,24.04,49.01,0,0,0,0,1.85,0,1.85,2.47,1.85,5.55,3.08,2.47,41.12,36.37,2.47,0,0,NA,15.41,1.85,0,2.47,0,0
"2340","Tim Oermann",NA,392,"Bochum","Bundesliga",19,"https://fbref.com/en/players/57ec75bf/Tim-Oermann","GER",2,4,194,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.66,35.49,0,0.46,0,0,0,0,0.46,1.39,0.46,1.39,3.71,0.46,46.39,32.01,0,0,0,NA,14.85,0,0,0,0,20.6
"2341","Lewis Ferguson",NA,410,"Bologna","Serie A",23,"https://fbref.com/en/players/ee64a822/Lewis-Ferguson","SCO",21,24,1777,0.2,0,0.2,0.17,0.05,1.11,2.99,4.2,1.52,0.56,0.01,0.02,0.01,43.71,4.25,0.05,2.28,0.25,0,2.43,0.2,1.06,0.86,0.81,2.53,0.96,0.81,2.89,53.53,14.94,0.86,0.46,2.68,28.41,1.27,0.3,1.67,0.51,2.07
"2342","Jhon Lucumí",NA,413,"Bologna","Serie A",24,"https://fbref.com/en/players/80490d7f/Jhon-Lucumi","COL",26,26,2270,0,0.04,0,0.02,0.01,0.83,2.3,0.12,0.36,0.08,0,0,0,56.18,3.49,0.01,2.62,0.2,0.04,0.56,0.08,1.19,1.31,1.15,2.93,3.61,0.91,2.4,66.21,1.39,0.12,0.12,3.96,38.5,0.32,0.08,0.59,0.04,2.24
"2343","Nikola Moro",NA,416,"Bologna","Serie A",25,"https://fbref.com/en/players/ff579c7e/Nikola-Moro","CRO",9,18,862,0.1,0.31,0.1,0.05,0.1,1.88,7.1,2.92,1.46,0.31,0.01,0.03,0,55.23,8.07,0.08,6.06,0.84,0.21,3.13,0.42,1.77,1.36,0.52,3.24,1.25,1.25,4.32,64.94,13.26,2.19,1.67,7.96,37.69,1.67,0.1,0.94,1.57,6.96
"2344","Joaquin Sosa",NA,425,"Bologna","Serie A",21,"https://fbref.com/en/players/50841bef/Joaquin-Sosa","URU",6,9,598,0,0,0,0,0,0.75,1.35,0.15,0.3,0.15,0,0,0,45,11.98,0.02,2.11,0,0,0.3,0,0.3,0.75,0.75,1.66,4.52,0.6,3.76,54.03,0.6,0.6,0.45,11.29,32.06,0,0,0.9,0.15,8.5
"2345","Owen Bevan",NA,430,"Bournemouth","Premier League",19,"https://fbref.com/en/players/87966294/Owen-Bevan","WAL",0,1,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,667,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,0,0,0,NA,10,0,0,0,0,NA
"2346","Illia Zabarnyi",NA,458,"Bournemouth","Premier League",20,"https://fbref.com/en/players/88968486/Illia-Zabarnyi","UKR",0,1,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,NA,15,0,0,0,0,NA
"2347","Taïryk Arconte",NA,485,"Brest","Ligue 1",19,"https://fbref.com/en/players/c5e6c017/Tairyk-Arconte","FRA",1,4,128,0,0,0,0.21,0.07,0.7,0.7,5.62,1.41,0.7,0,0,0.1,11.95,41.34,0,0,0,0,2.11,0,0.7,0.7,0,0.7,1.41,0,0,24.61,15.47,3.52,2.11,42.19,15.47,0.7,1.41,1.41,0.7,35.16
"2348","Joaquín Blázquez",NA,489,"Brest","Ligue 1",22,"https://fbref.com/en/players/6a9e4913/Joaquin-Blazquez","ARG",1,1,90,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,29,72.4,0,1,0,0,0,0,0,0,0,0,2,0,NA,32,0,0,0,NA,15,0,0,0,0,NA
"2349","Karamoko Dembele",NA,497,"Brest","Ligue 1",20,"https://fbref.com/en/players/7304f3b1/Karamoko-Dembele","SCO",0,14,163,0,0,0,0.11,0.11,3.31,2.21,13.8,2.21,1.1,0,0,0.03,44.72,36.83,0.11,1.1,1.1,0.55,3.87,0,0,0,0.55,1.66,0,1.1,55.21,58.53,30.92,3.31,1.1,18.39,46.93,3.31,1.66,4.42,6.63,0
"2350","Yasin Ayari",NA,514,"Brighton","Premier League",19,"https://fbref.com/en/players/f173303a/Yasin-Ayari","SWE",0,1,11,0,0,0,0,0.82,0,16.36,0,8.18,0,0,NA,0.16,81.82,736.36,2.45,24.55,8.18,0,16.36,0,8.18,0,0,8.18,0,0,NA,98.18,24.55,0,0,NA,73.64,0,0,0,0,0
"2351","Facundo Buonanotte",NA,515,"Brighton","Premier League",18,"https://fbref.com/en/players/468a7a91/Facundo-Buonanotte","ARG",0,4,58,0,1.55,0,0.16,0.16,3.1,1.55,4.66,3.1,0,0,NA,0.11,38.79,124.14,0,3.1,0,0,4.66,1.55,0,0,0,0,0,0,0,45,31.03,0,0,NA,40.34,3.1,0,0,1.55,NA
"2352","Julio César Enciso",NA,517,"Brighton","Premier League",19,"https://fbref.com/en/players/9cfbad36/Julio-Cesar-Enciso","PAR",0,11,257,0.7,0,0.7,0.67,0.11,4.55,3.85,7.7,6.65,4.2,0.04,0.06,0.04,30.12,25.67,0.11,2.1,1.05,0,5.6,0.7,0,0.7,0.35,1.4,0.7,0.7,23.36,48.33,28.72,6.65,3.85,20.28,31.87,3.85,2.45,1.4,0.35,5.01
"2353","Kaoru Mitoma",NA,529,"Brighton","Premier League",25,"https://fbref.com/en/players/74618572/Kaoru-Mitoma","JPN",17,24,1629,0.39,0.22,0.39,0.24,0.27,5.47,3.98,10,1.71,0.88,0.01,0.02,0.01,40.77,4.5,0.23,2.15,1.33,0,4.25,0.61,1.1,1.1,0.5,2.32,0.5,0.77,2.97,53.15,28.18,4.7,2.21,2.6,36.24,3.26,2.98,0.88,1.55,2.58
"2354","Andrew Moran",NA,530,"Brighton","Premier League",19,"https://fbref.com/en/players/c4720845/Andrew-Moran","IRL",0,1,12,0,0,0,0,0,0,0,7.5,0,0,NA,NA,NA,15,375,0,0,0,0,0,0,0,7.5,0,0,0,0,NA,45,7.5,0,0,NA,22.5,0,0,0,0,NA
"2355","Pablo Durán",NA,545,"Celta Vigo","La Liga",22,"https://fbref.com/en/players/6db116ec/Pablo-Duran","ESP",0,4,36,0,0,0,0,0,0,0,7.5,0,0,NA,NA,NA,52.5,166.75,0,0,0,0,0,0,0,5,2.5,2.5,5,0,NA,72.5,27.5,7.5,2.5,83.25,35,0,0,0,2.5,125
"2356","Williot Swedberg",NA,560,"Celta Vigo","La Liga",19,"https://fbref.com/en/players/184fe4b2/Williot-Swedberg","SWE",0,2,35,0,0,0,0,0,0,7.71,10.29,0,0,NA,NA,NA,30.86,235.8,0.26,2.57,2.57,0,2.57,0,0,0,0,2.57,0,0,NA,38.57,12.86,2.57,0,0,28.29,0,0,2.57,0,NA
"2357","Datro Fofana",NA,576,"Chelsea","Premier League",20,"https://fbref.com/en/players/e82900ef/Datro-Fofana","CIV",1,2,61,0,0,0,0.3,0.15,2.95,1.48,11.8,4.43,1.48,0,0,0.12,8.85,98.41,0.15,0,1.48,0,7.38,0,1.48,1.48,0,2.95,0,0,NA,39.84,26.56,10.33,7.38,105.34,29.51,2.95,1.48,4.43,1.48,NA
"2358","Lewis Hall",NA,579,"Chelsea","Premier League",18,"https://fbref.com/en/players/da011f18/Lewis-Hall","ENG",4,5,304,0,0,0,0.15,0.09,2.96,2.66,5.62,1.48,0.59,0,0,0.03,57.73,22.32,0.06,2.96,0.89,0.3,3.55,0,0.89,1.18,2.96,6.22,1.48,2.37,19.75,75.2,18.65,3.55,0.59,4.94,45.89,1.48,0.89,2.37,2.66,19.75
"2359","Omari Hutchinson",NA,581,"Chelsea","Premier League",19,"https://fbref.com/en/players/bd9553e6/Omari-Hutchinson","ENG",0,1,23,0,0,0,0,0,3.91,0,3.91,0,0,NA,NA,NA,46.96,261,0,0,0,0,3.91,0,0,0,3.91,3.91,0,0,NA,58.7,43.04,0,0,NA,43.04,0,3.91,0,7.83,NA
"2360","Noni Madueke",NA,588,"Chelsea","Premier League",21,"https://fbref.com/en/players/bf34eebd/Noni-Madueke","ENG",2,5,216,0,0,0,0.04,0.12,4.17,4.17,12.92,1.67,0.83,0,0,0.02,40,33.42,0.08,2.5,1.25,0,3.75,0,1.67,3.75,0.42,2.08,0.42,0.83,41.67,56.25,30.42,8.75,4.58,21.83,37.92,2.08,1.67,2.08,2.5,10.42
"2361","Mykhailo Mudryk",NA,591,"Chelsea","Premier League",22,"https://fbref.com/en/players/049a888d/Mykhailo-Mudryk","UKR",5,10,445,0,0.4,0,0.24,0.04,2.83,2.22,4.25,1.82,0.61,0,0,0.03,26.29,14.32,0.1,1.62,1.01,0,2.83,0.4,1.42,1.01,0,1.62,0.4,0.61,6.73,41.66,21.03,5.26,1.21,4.67,24.88,2.22,0.81,1.62,2.22,5.52
"2362","Maximiliano Caufriez",NA,604,"Clermont Foot","Ligue 1",26,"https://fbref.com/en/players/c92c24f0/Maximiliano-Caufriez","BEL",18,19,1592,0,0,0,0.02,0,1.19,3.96,0.51,0.4,0.11,0,0,0,46.41,5.05,0.01,2.83,0.17,0,0.45,0,0.73,1.47,1.47,2.77,3.22,0.73,3.87,56.19,2.77,0.57,0.17,1.7,41.66,0.9,0.06,1.19,0,3.77
"2363","Souleymane Cissé",NA,605,"Clermont Foot","Ligue 1",20,"https://fbref.com/en/players/ff4d0258/Souleymane-Cisse","FRA",0,2,36,0,0,0,0,0,0,0,2.5,2.5,0,0,NA,0.1,27.5,181.75,0,0,0,0,0,0,2.5,2.5,2.5,5,5,2.5,250,47.5,5,2.5,0,0,32.5,0,0,2.5,0,250
"2364","Baila Diallo",NA,606,"Clermont Foot","Ligue 1",21,"https://fbref.com/en/players/fb55f63a/Baila-Diallo","FRA",0,6,89,0,0,0,0,0,3.03,1.01,9.1,1.01,0,0,NA,0.02,47.53,68.87,0.2,0,2.02,1.01,2.02,0,0,1.01,0,1.01,1.01,0,NA,55.62,24.27,1.01,0,0,25.28,2.02,2.02,1.01,5.06,50.56
"2365","Cheick Konaté",NA,612,"Clermont Foot","Ligue 1",19,"https://fbref.com/en/players/1361e5bc/Cheick-Konate","CIV",6,7,514,0,0,0,0,0.04,1.93,2.98,0.88,0.35,0,0,NA,0,49.55,12.55,0.02,2.1,0.18,0.18,1.23,0.18,2.1,1.05,1.93,5.25,1.23,2.28,11.38,59.01,5.95,5.08,4.03,13.89,39.22,2.63,0.18,0.53,0.7,5.01
"2366","Yanis Massolin",NA,615,"Clermont Foot","Ligue 1",20,"https://fbref.com/en/players/6ea05ca7/Yanis-Massolin","FRA",0,6,60,0,0,0,0,0,0,6,0,1.5,0,0,NA,0.08,58.5,115.35,0,4.5,0,0,1.5,0,1.5,1.5,3,6,0,0,0,75,13.5,4.5,0,0,55.5,1.5,0,1.5,0,75
"2367","Christian Acella",NA,624,"Cremonese","Serie A",20,"https://fbref.com/en/players/771a2cfe/Christian-Acella","ITA",0,1,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,54,600,0,0,0,0,0,0,0,0,0,6,0,0,0,66,6,0,0,NA,42,0,0,0,0,NA
"2368","Emanuel Aiwum",NA,626,"Cremonese","Serie A",22,"https://fbref.com/en/players/d810c13b/Emanuel-Aiwum","AUT",15,20,1428,0,0,0,0.01,0.03,1.2,2.58,0.44,0.19,0.06,0,0,0,43.3,4.93,0.04,2.65,0.44,0.06,0.63,0,1.76,1.51,1.51,4.47,3.15,1.76,4.2,53.7,2.96,0.57,0.19,2.1,27.16,0.69,0,0.63,0.25,4.26
"2369","Jaime Báez",NA,628,"Cremonese","Serie A",27,"https://fbref.com/en/players/dfd24c07/Jaime-Baez","URU",1,2,96,0,0,0,0.09,0.09,4.69,3.75,7.5,1.88,0,0,NA,0.06,45,62.53,0.28,6.56,1.88,1.88,4.69,0,1.88,0,0,3.75,1.88,2.81,46.88,58.12,15,1.88,0.94,46.88,31.88,2.81,0,0.94,8.44,93.75
"2370","Cristian Buonaiuto",NA,631,"Cremonese","Serie A",30,"https://fbref.com/en/players/f3a9fa26/Cristian-Buonaiuto","ITA",4,21,692,0,0,0,0.25,0.2,2.86,3.9,8.06,4.03,1.3,0,0,0.01,44.61,8.41,0.2,2.73,1.69,0.39,6.37,0.13,1.04,1.17,1.3,3.12,0.65,0.78,5.58,61.39,31.34,5.07,2.21,5.67,36.03,2.73,0.78,1.95,6.89,2.37
"2371","Michele Castagnetti",NA,633,"Cremonese","Serie A",33,"https://fbref.com/en/players/ad92526f/Michele-Castagnetti","ITA",10,19,1016,0,0.09,0,0.04,0.13,0.89,7.97,0.71,0.89,0.09,0,0,0,52.44,6.75,0.14,6.47,1.15,0.18,3.81,0.27,1.42,0.8,1.15,3.9,1.51,1.06,2.87,61.03,12.93,0.53,0.35,5.91,28.61,0.71,0,0.97,2.66,3.93
"2372","Jack Hendry",NA,642,"Cremonese","Serie A",27,"https://fbref.com/en/players/ffed43e3/Jack-Hendry","SCO",2,4,220,0,0,0,0,0,0.41,3.68,0,0,0,NA,NA,NA,56.05,35.22,0,4.91,0.41,0,1.64,0.41,0,0.82,0.41,0.41,2.86,0,0,60.55,2.86,0.41,0,0,38.45,0.82,0,0.41,0.41,29.74
"2373","Luka Lochoshvili",NA,643,"Cremonese","Serie A",24,"https://fbref.com/en/players/c8ad0857/Luka-Lochoshvili","GEO",17,19,1404,0.06,0.06,0.06,0.03,0.06,0.9,4.04,0.26,0.38,0.13,0.01,0.03,0.01,39.49,5.03,0.01,2.37,0.19,0.06,0.83,0.13,1.03,1.6,1.15,3.65,3.97,1.22,4.51,50.77,3.08,0.58,0.38,4.28,26.67,0.9,0,0.58,0.32,3.82
"2374","Tommaso Milanese",NA,645,"Cremonese","Serie A",20,"https://fbref.com/en/players/b2561711/Tommaso-Milanese","ITA",0,2,27,0,0,0,0,0.67,6.67,6.67,3.33,0,0,NA,NA,NA,46.67,238,0.33,10,0,0,6.67,0,0,3.33,0,0,0,0,NA,63.33,40,6.67,3.33,166.67,43.33,3.33,0,3.33,6.67,0
"2375","Emanuele Valeri",NA,652,"Cremonese","Serie A",24,"https://fbref.com/en/players/ec52b661/Emanuele-Valeri","ITA",25,29,2188,0.08,0.08,0.08,0.07,0.14,3.5,3.17,5.06,1.4,0.21,0,0.02,0,39.78,2.31,0.12,2.1,1.77,0.95,2.92,0.16,0.78,0.45,0.58,2.22,1.6,0.9,1.71,51.09,19.7,2.26,0.41,0.75,24.27,1.85,0.62,1.23,4.81,1.51
"2376","David Ozoh",NA,672,"Crystal Palace","Premier League",17,"https://fbref.com/en/players/d00d45ab/David-Ozoh","",0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,270,9000,0,0,0,0,0,0,0,0,0,0,0,0,NA,360,360,0,0,NA,180,0,0,0,0,NA
"2377","Joseph Whitworth",NA,679,"Crystal Palace","Premier League",19,"https://fbref.com/en/players/3f847d95/Joseph-Whitworth","ENG",2,2,180,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,41.5,36.75,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,43.5,0,0,0,NA,26,0,0,0,0,NA
"2378","Theo Bongonda",NA,686,"Cádiz","La Liga",27,"https://fbref.com/en/players/0da6a13e/Theo-Bongonda","COD",17,22,1370,0.13,0.2,0.13,0.21,0.14,3.09,1.84,5.06,2.04,0.59,0,0.01,0.01,23.58,4.32,0.11,0.79,0.59,0.2,2.17,0.33,0.99,1.05,0.33,1.58,0.85,0.66,2.43,36.13,17.61,4.73,1.84,2.56,21.68,2.04,0.53,1.77,3.68,3.28
"2379","Carlos García",NA,696,"Cádiz","La Liga",22,"https://fbref.com/en/players/661e2822/Carlos-Garcia","ESP",0,1,25,0,3.6,0,0,0.36,0,7.2,0,0,0,NA,NA,NA,86.4,299.88,0,0,0,0,0,0,0,0,0,0,7.2,0,NA,100.8,3.6,3.6,3.6,360,54,0,0,0,0,360
"2380","Awer Mabil",NA,703,"Cádiz","La Liga",27,"https://fbref.com/en/players/922da988/Awer-Mabil","AUS",1,5,165,0,0,0,0.11,0,2.73,2.18,7.64,1.64,0.55,0,0,0.03,29.45,34.36,0,2.18,0,0,1.09,0,0,0.55,0,1.09,0.55,0.55,18.16,42,19.64,2.18,1.09,27.27,25.64,1.09,0,1.64,4.91,9.11
"2381","Brian Ocampo",NA,709,"Cádiz","La Liga",23,"https://fbref.com/en/players/2e3995cd/Brian-Ocampo","URU",15,18,1119,0.08,0.08,0.08,0.04,0.14,3.22,1.77,6.51,1.05,0.16,0.01,0.04,0,29.68,5.98,0.14,1.05,1.21,0.48,3.22,0.4,1.21,1.05,0.24,1.69,0.24,0.64,3.06,39.65,18.34,3.62,1.53,3.39,26.54,2.33,0.8,2.17,2.73,2.82
"2382","Soumaïla Coulibaly",NA,722,"Dortmund","Bundesliga",19,"https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly","FRA",0,1,45,0,0,0,0,0,0,12,0,0,0,NA,NA,NA,92,195.6,0,6,0,0,2,0,0,0,0,0,0,0,NA,96,2,0,0,NA,80,0,0,0,0,200
"2383","Justin Njinmah",NA,734,"Dortmund","Bundesliga",22,"https://fbref.com/en/players/a45241d5/Justin-Njinmah","GER",0,1,22,0,0,0,0,0,4.09,0,16.36,0,0,NA,NA,NA,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16.36,12.27,4.09,0,0,24.55,0,0,12.27,0,NA
"2384","Marco Pašalić",NA,737,"Dortmund","Bundesliga",22,"https://fbref.com/en/players/1866b0f1/Marco-Pasalic","CRO",0,1,11,0,0,0,0,0,16.36,24.55,16.36,8.18,0,0,NA,0.41,57.27,701.18,0,16.36,0,0,8.18,0,0,0,0,0,0,0,NA,73.64,40.91,8.18,8.18,818.18,57.27,8.18,0,0,8.18,NA
"2385","Aurélio Buta",NA,750,"Eint Frankfurt","Bundesliga",26,"https://fbref.com/en/players/b4705807/Aurelio-Buta","POR",9,12,812,0.22,0.22,0.22,0.04,0.24,3.44,3.77,8.76,0.33,0.22,0.07,0.11,0.01,56.42,8.17,0.17,2.55,1.44,0.67,2,0.33,1.44,1.22,0.67,3.1,1.88,1,7.13,67.5,24.72,2.33,1.11,5.28,31.48,1.44,1.22,0.89,4.43,4.85
"2386","Hrvoje Smolčić",NA,767,"Eint Frankfurt","Bundesliga",22,"https://fbref.com/en/players/c967f6b8/Hrvoje-Smolcic","CRO",4,9,471,0,0,0,0.04,0,0,3.44,0.19,0.57,0,0,NA,0.01,67.83,15.44,0.02,1.53,0,0,0.19,0,1.34,2.1,1.15,2.68,7.26,0.96,9.55,82.55,2.29,0.38,0.38,19.11,44.14,0.57,0,0.96,0,12.9
"2387","Marcel Wenig",NA,772,"Eint Frankfurt","Bundesliga",18,"https://fbref.com/en/players/1c86aa16/Marcel-Wenig","GER",0,1,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,225,2025,0,0,0,0,0,0,0,0,0,0,0,0,NA,292.5,67.5,0,0,NA,157.5,0,22.5,0,0,NA
"2388","Alejandro Alfaro",NA,773,"Elche","La Liga",20,"https://fbref.com/en/players/b907d169/Alejandro-Alfaro","ESP",0,1,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,6,600,0,0,0,0,0,0,0,0,0,0,0,0,NA,12,6,6,0,0,6,6,0,0,0,NA
"2389","Lautaro Blanco",NA,776,"Elche","La Liga",24,"https://fbref.com/en/players/1657f448/Lautaro-Blanco","ARG",3,10,393,0,0.23,0,0,0.11,3.21,2.98,4.58,0,0,NA,NA,NA,39.62,12.18,0.09,2.52,1.37,0.92,2.06,0.23,0.92,0.92,0.23,2.75,1.15,1.37,10.58,49.47,20.84,2.98,1.37,10.58,22.21,1.83,0,0,8.7,0
"2390","Nicolás Ezequiel Fernández",NA,783,"Elche","La Liga",23,"https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez","ARG",2,13,365,0,0,0,0.05,0.12,2.71,5.42,8.14,0.99,0.25,0,0,0.01,42.66,18.1,0.15,2.71,2.71,1.48,3.45,0.25,2.22,1.48,1.23,5.42,0.49,1.97,14.08,56.22,22.19,1.97,0.49,6.16,34.77,1.97,0.25,1.97,5.42,6.16
"2391","Duccio Degl'Innocenti",NA,813,"Empoli","Serie A",19,"https://fbref.com/en/players/0e0d6c53/Duccio-DeglInnocenti","ITA",0,1,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,30,30,0,0,NA,30,0,0,0,NA,30,0,0,0,0,NA
"2392","Jacopo Fazzini",NA,817,"Empoli","Serie A",20,"https://fbref.com/en/players/06b08c45/Jacopo-Fazzini","ITA",5,17,586,0,0,0,0.11,0.12,1.38,2.46,4.76,1.23,0,0,NA,0.01,38.55,12.36,0.11,1.69,0.61,0.15,2.46,0,2.15,2,1.08,4.91,2.76,2.15,7.68,56.52,14.59,3.07,1.38,6.91,29.49,2,0,1.23,0.77,4.65
"2393","Wassim Boullif",NA,836,"Espanyol","La Liga",18,"https://fbref.com/en/players/7f271d74/Wassim-Boullif","ESP",0,5,88,0,0,0,0,0,0,2.05,0,0,0,NA,NA,NA,17.39,90.2,0,2.05,0,0,1.02,1.02,1.02,3.07,0,2.05,3.07,2.05,68.22,28.64,0,0,0,NA,10.23,0,0,0,0,0
"2394","José Gragera",NA,848,"Espanyol","La Liga",22,"https://fbref.com/en/players/ee45d138/Jose-Gragera","ESP",4,8,396,0.23,0,0.23,0.16,0,0,2.05,0.45,0.91,0.23,0.06,0.23,0.05,41.14,19.59,0.02,1.59,0,0,0.23,0.23,1.59,2.05,1.59,5,4.09,1.14,12.64,54.09,2.95,0,0,NA,25.23,0.23,0,0.45,0,13.16
"2395","Omar El Hilali",NA,849,"Espanyol","La Liga",19,"https://fbref.com/en/players/139560df/Omar-El-Hilali","MAR",1,5,92,0,0,0,0,0,0,0,4.89,0,0,NA,NA,NA,34.24,58.7,0,0,0,0,1.96,0,1.96,0.98,0.98,3.91,5.87,0.98,48.91,53.8,9.78,0.98,0,0,18.59,0,0,1.96,1.96,65.25
"2396","Luca Koleosho",NA,851,"Espanyol","La Liga",18,"https://fbref.com/en/players/fc076f78/Luca-Koleosho","ITA",0,2,25,0,0,0,0,0,3.6,0,25.2,0,0,NA,NA,NA,43.2,209.88,0,0,0,0,0,0,0,3.6,0,0,0,0,0,61.2,36,10.8,3.6,119.88,36,0,3.6,0,3.6,NA
"2397","Nabil Touaizi",NA,865,"Espanyol","La Liga",22,"https://fbref.com/en/players/e96b2583/Nabil-Touaizi","MAR",0,1,3,0,0,0,0,0,0,30,30,0,0,NA,NA,NA,30,3000,0,0,0,0,0,0,0,0,0,0,0,0,NA,60,60,0,0,NA,30,0,0,0,0,0
"2398","Thomas Cannon",NA,870,"Everton","Premier League",20,"https://fbref.com/en/players/4506aec5/Thomas-Cannon","IRL",0,2,25,0,0,0,0.36,1.8,3.6,0,7.2,3.6,3.6,0,0,0.32,18,288,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.8,21.6,3.6,0,0,21.6,0,0,7.2,0,0
"2399","Merlin Röhl",NA,939,"Freiburg","Bundesliga",20,"https://fbref.com/en/players/1f2c7b55/Merlin-Rohl","GER",0,1,13,0,0,0,0,0,6.92,0,0,0,0,NA,NA,NA,20.77,461.77,0,0,0,0,0,0,0,0,0,0,6.92,0,NA,41.54,0,6.92,0,0,34.62,0,0,13.85,0,NA
"2400","Kenneth Schmidt",NA,944,"Freiburg","Bundesliga",20,"https://fbref.com/en/players/7d31f1cb/Kenneth-Schmidt","GER",1,2,64,0,0,0,0,0,2.81,8.44,0,0,0,NA,NA,NA,82.97,123.89,0,15.47,1.41,0,1.41,0,0,0,0,1.41,1.41,0,NA,87.19,9.84,2.81,2.81,140.62,45,2.81,0,0,1.41,84.38
